imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.04676937880185541, -0.021955470411647887, -0.047362189889812424, -4.3561869375757304e-07, -0.005590603220211686, 7.791980160256812e-05, -1.9875472385755715, -0.5000009207159947, 22529000000, 
-0.07479918195785984, -0.0013739913553248468, -0.059857612040651105, -2.7313303351561156e-07, -0.006023795134155865, 4.5342351031645206e-05, -1.987503563005737, -0.500000925442147, 22629000000, 
-0.030981115743907217, 0.001704908616460943, -0.046280563563857305, -1.150277823936032e-07, -0.005884987936693349, 1.9545967405709736e-05, -1.9875180580752698, -0.5000009245798274, 22729000000, 
-0.05995888483293147, -0.007103348263258608, -0.052408876551884254, -1.7539731039126843e-07, -0.00588089895644952, 2.9824914811520784e-05, -1.9875192691834676, -0.5000009274356346, 22829000000, 
-0.06614394030187765, 0.006735358353959628, -0.058554407163135126, 1.4757477004792449e-08, -0.006181369490393484, -2.387412211440711e-06, -1.987486646877754, -0.5000009300268364, 22924000000, 
-0.043873998860343655, -0.019157069139255908, -0.0515417015747461, -3.2998987217614375e-07, -0.006162830881767568, 5.354517729058614e-05, -1.9874893838319487, -0.5000009350525317, 23029000000, 
-0.05093048145767421, -0.0037329662712497235, -0.05104923954100265, -2.3713904673629781e-07, -0.006023711372169179, 3.9367597828795444e-05, -1.987501666586738, -0.500000935364178, 23124000000, 
-0.028528827275769192, 0.016441141362384545, -0.04042679659649559, 1.3740502821704028e-07, -0.005542801730360888, -2.478981477262654e-05, -1.987552149632671, -0.5000009282264548, 23229000000, 
-0.05939680603448605, 0.01791282043452469, -0.049021172757611746, 3.240931896408736e-07, -0.005462214078536101, -5.933366671116122e-05, -1.9875577232348358, -0.5000009254252986, 23329000000, 
-0.059683789304141255, 0.02341491262623479, -0.053760177850419824, 5.212421396556246e-07, -0.00572015430673821, -9.112378997217145e-05, -1.9875303365497061, -0.5000009235054939, 23429000000, 
-0.07424839751097558, 0.014845307394902498, -0.063027369325216, 5.577449984999942e-07, -0.00631755850897647, -8.828489640539259e-05, -1.9874722961077353, -0.5000009247152905, 23529000000, 
-0.029247108485018422, 0.02125022840465744, -0.04717205479746498, 6.69885602279063e-07, -0.00611194154241222, -0.00010960275022765958, -1.9874924993142613, -0.5000009165636625, 23629000000, 
-0.0877115178914876, 0.022376551408674835, -0.06571676646160782, 7.990641704463386e-07, -0.006537943972610187, -0.00012221948884755016, -1.9874497626160874, -0.5000009123934748, 23724000000, 
-0.06750952788675281, -0.001974632153842989, -0.06630106305386518, 4.201547328866723e-07, -0.007044574375159946, -5.964231627224927e-05, -1.9873996651310828, -0.5000009154718109, 23824000000, 
-0.05666961464965645, 0.003777221646520664, -0.061593785955288555, 3.156980265750768e-07, -0.007114563583291, -4.4373491483934934e-05, -1.9873908964340001, -0.5000009118806104, 23924000000, 
-0.05182562443050342, -0.015625503274842495, -0.05682998921280042, -1.9108152474210927e-07, -0.006906581808892964, 2.7666583851373677e-05, -1.9874113788754548, -0.5000009111218408, 24024000000, 
-0.040509264511926796, 0.0259650707170475, -0.049048186355752074, 4.387294623468787e-07, -0.00642659815048168, -6.826776034129278e-05, -1.98745995045595, -0.5000008950291571, 24124000000, 
-0.05278917886209168, -0.007996858951648055, -0.05056705291260384, 7.879904477408879e-08, -0.006123934154688256, -1.2867389293165924e-05, -1.9874899886939768, -0.5000008923676716, 24224000000, 
-0.046738916284153637, 0.003106370526821528, -0.04858964154617458, 9.275873140382218e-08, -0.005890215646326787, -1.5747934706205146e-05, -1.987511480039554, -0.500000887321291, 24324000000, 
-0.06282108460777006, -0.005923271902944057, -0.05497023819476136, -4.616616346504664e-08, -0.006010073298807972, 7.681464296650619e-06, -1.9875001025495975, -0.5000008892208755, 24424000000, 
-0.05214930170287297, 0.008930916185973421, -0.05345187181488256, 1.2663664969702224e-07, -0.006092565042654911, -2.0785440747931473e-05, -1.987491507962355, -0.5000008877221203, 24524000000, 
-0.07502079330593171, 0.018113968743337854, -0.06321272964551909, 4.0593746277859004e-07, -0.006513190890842949, -6.232543611600686e-05, -1.987449641346858, -0.5000008891432896, 24624000000, 
-0.046390553178892215, 0.014643482918601309, -0.05519506352801659, 5.081547114327168e-07, -0.006542733366545455, -7.766703653721123e-05, -1.987446367983952, -0.5000008855645672, 24724000000, 
-0.033497213432416864, 0.03617912937389407, -0.044937231006932574, 9.146201334908287e-07, -0.006041576028045228, -0.00015138767256178302, -1.987496614269152, -0.5000008675193169, 24819000000, 
-0.05911098826006303, -0.03726285013578912, -0.05129544123020319, -1.3551182231966448e-07, -0.005886282978508639, 2.302162889797018e-05, -1.9875110109393277, -0.5000008718648709, 24919000000, 
-0.05068754089862809, 0.01247937369296606, -0.05080917464031037, 1.275941074663334e-07, -0.005875980207114091, -2.171452301896019e-05, -1.9875123015842802, -0.5000008657711921, 25019000000, 
-0.05638796228791928, 0.0019411800546738373, -0.05318545636746982, 1.0096637268303446e-07, -0.005950166055404295, -1.6968664696564358e-05, -1.987503762347724, -0.5000008654192099, 25124000000, 
-0.034553962220402766, 0.010305134303505895, -0.044360031287231594, 2.1313272182661977e-07, -0.005676112919964165, -3.75490630351951e-05, -1.9875315458346046, -0.5000008576080728, 25224000000, 
-0.04546747718677559, 0.02084438221729485, -0.0446833501681177, 4.071955587481923e-07, -0.0054288762227501465, -7.500549690961939e-05, -1.9875569270902682, -0.500000848101109, 25319000000, 
-0.07080444454386708, 0.009140957271576364, -0.056577793374463003, 3.6529861092302415e-07, -0.005773258666526464, -6.327424978219615e-05, -1.987521893261992, -0.5000008514680033, 25419000000, 
-0.07925961817866493, 0.011766980639572948, -0.06685463689663389, 4.2655912306035673e-07, -0.006515327252001002, -6.547009943811355e-05, -1.9874461103025485, -0.500000861243553, 25519000000, 
-0.08884661154450209, -0.006043048316982358, -0.07677777160034517, 1.2651019321682323e-07, -0.0074713622732388045, -1.693268089408032e-05, -1.987351775335836, -0.5000008784192923, 25619000000, 
-0.026470872262768584, 0.0009272007510220719, -0.05323467452857798, 8.804132967511861e-08, -0.0071390885074931725, -1.2332292782574501e-05, -1.9873826972491415, -0.5000008706569439, 25719000000, 
-0.06800800522638825, 0.00775491950562405, -0.059831882705510826, 2.2470707334653148e-07, -0.006958388869226393, -3.2292974360818315e-05, -1.9874048204785042, -0.5000008620666423, 25819000000, 
-0.06788512598718542, 0.009806501082507921, -0.06331591740909048, 3.4517262647826673e-07, -0.007047553313482952, -4.897765382177434e-05, -1.9873926689639132, -0.5000008604987799, 25919000000, 
-0.08770300603653682, 0.0030573799083468906, -0.0743448388100847, 2.7566885173439625e-07, -0.007592442119470571, -3.630832443588242e-05, -1.9873373637867386, -0.5000008695553841, 26019000000, 
-0.03801043144421455, -0.006458483367799219, -0.05726397099252989, -2.350691452723724e-08, -0.007350213987550964, 3.198126553465087e-06, -1.9873617650379514, -0.5000008656446768, 26119000000, 
-0.07147905515153076, -0.012954224844181184, -0.06359326794854143, -3.323632456464625e-07, -0.007256839538550772, 4.5799999280793956e-05, -1.9873721238013577, -0.5000008661535811, 26219000000, 
-0.036383773944163963, 0.028873662620824907, -0.05075800356720549, 4.904348718171822e-07, -0.006762139542434525, -7.252658256156223e-05, -1.9874203405319297, -0.5000008458533479, 26319000000, 
-0.08317110981000769, 0.04046600466275041, -0.06552635335648833, 1.1475878805625166e-06, -0.0069242969154725865, -0.00016573348811749984, -1.987403775404897, -0.5000008377091147, 26419000000, 
-0.07009318285496452, -0.0010734618817690262, -0.06738693773796194, 6.234472676585738e-07, -0.007289321374758758, -8.552884906644783e-05, -1.987367734623115, -0.5000008451317322, 26519000000, 
-0.05553066057479138, -0.005833981831275974, -0.06164375337524501, 1.907110632382297e-07, -0.007268812104037414, -2.6236895452600914e-05, -1.9873689487272999, -0.5000008435588544, 26619000000, 
