obs_x,obs_y
9.000000000000003553e-01,-5.599999999999996092e-01
9.500000000000010658e-01,5.290000000000000036e+00
9.500000000000010658e-01,1.090000000000000746e+00
9.500000000000010658e-01,8.900000000000005684e-01
1.000000000000000000e+00,5.290000000000000036e+00
1.000000000000000000e+00,1.090000000000000746e+00
1.000000000000000000e+00,8.900000000000005684e-01
1.050000000000000711e+00,5.290000000000000036e+00
1.050000000000000711e+00,1.090000000000000746e+00
1.050000000000000711e+00,8.900000000000005684e-01
1.099999999999999645e+00,5.290000000000000036e+00
1.099999999999999645e+00,1.090000000000000746e+00
1.099999999999999645e+00,8.900000000000005684e-01
1.150000000000000355e+00,5.290000000000000036e+00
1.150000000000000355e+00,1.090000000000000746e+00
1.150000000000000355e+00,8.900000000000005684e-01
1.200000000000001066e+00,5.290000000000000036e+00
1.200000000000001066e+00,1.090000000000000746e+00
1.200000000000001066e+00,8.900000000000005684e-01
1.250000000000000000e+00,5.290000000000000036e+00
1.250000000000000000e+00,1.090000000000000746e+00
1.250000000000000000e+00,8.900000000000005684e-01
1.300000000000000711e+00,5.290000000000000036e+00
1.300000000000000711e+00,1.090000000000000746e+00
1.300000000000000711e+00,8.900000000000005684e-01
1.349999999999999645e+00,5.290000000000000036e+00
1.349999999999999645e+00,1.090000000000000746e+00
1.349999999999999645e+00,8.900000000000005684e-01
1.400000000000000355e+00,5.290000000000000036e+00
1.400000000000000355e+00,1.090000000000000746e+00
1.400000000000000355e+00,8.900000000000005684e-01
1.450000000000001066e+00,5.290000000000000036e+00
1.450000000000001066e+00,1.140000000000000568e+00
1.450000000000001066e+00,1.090000000000000746e+00
1.450000000000001066e+00,8.900000000000005684e-01
1.500000000000000000e+00,5.290000000000000036e+00
1.500000000000000000e+00,1.090000000000000746e+00
1.500000000000000000e+00,8.900000000000005684e-01
1.550000000000000711e+00,5.290000000000000036e+00
1.550000000000000711e+00,2.140000000000000568e+00
1.550000000000000711e+00,2.090000000000000746e+00
1.550000000000000711e+00,2.040000000000000924e+00
1.550000000000000711e+00,1.990000000000001101e+00
1.550000000000000711e+00,1.940000000000000391e+00
1.550000000000000711e+00,1.090000000000000746e+00
1.550000000000000711e+00,8.900000000000005684e-01
1.550000000000000711e+00,-5.999999999999960920e-02
1.550000000000000711e+00,-1.099999999999994316e-01
1.550000000000000711e+00,-1.599999999999992539e-01
1.550000000000000711e+00,-2.099999999999995204e-01
1.599999999999999645e+00,5.290000000000000036e+00
1.599999999999999645e+00,2.190000000000000391e+00
1.599999999999999645e+00,2.140000000000000568e+00
1.599999999999999645e+00,1.090000000000000746e+00
1.599999999999999645e+00,8.900000000000005684e-01
1.599999999999999645e+00,-5.999999999999960920e-02
1.599999999999999645e+00,-1.099999999999994316e-01
1.599999999999999645e+00,-1.599999999999992539e-01
1.599999999999999645e+00,-2.099999999999995204e-01
1.650000000000000355e+00,5.290000000000000036e+00
1.650000000000000355e+00,2.240000000000001101e+00
1.650000000000000355e+00,2.190000000000000391e+00
1.650000000000000355e+00,1.090000000000000746e+00
1.650000000000000355e+00,9.400000000000003908e-01
1.650000000000000355e+00,8.900000000000005684e-01
1.650000000000000355e+00,-5.999999999999960920e-02
1.650000000000000355e+00,-2.099999999999995204e-01
1.700000000000001066e+00,5.290000000000000036e+00
1.700000000000001066e+00,2.240000000000001101e+00
1.700000000000001066e+00,1.090000000000000746e+00
1.700000000000001066e+00,8.900000000000005684e-01
1.700000000000001066e+00,-5.999999999999960920e-02
1.700000000000001066e+00,-2.099999999999995204e-01
1.750000000000000000e+00,5.290000000000000036e+00
1.750000000000000000e+00,2.240000000000001101e+00
1.750000000000000000e+00,1.090000000000000746e+00
1.750000000000000000e+00,8.900000000000005684e-01
1.750000000000000000e+00,-5.999999999999960920e-02
1.750000000000000000e+00,-2.099999999999995204e-01
1.800000000000000711e+00,5.290000000000000036e+00
1.800000000000000711e+00,2.240000000000001101e+00
1.800000000000000711e+00,1.090000000000000746e+00
1.800000000000000711e+00,8.900000000000005684e-01
1.800000000000000711e+00,-5.999999999999960920e-02
1.800000000000000711e+00,-2.099999999999995204e-01
1.849999999999999645e+00,5.290000000000000036e+00
1.849999999999999645e+00,2.240000000000001101e+00
1.849999999999999645e+00,8.900000000000005684e-01
1.849999999999999645e+00,-5.999999999999960920e-02
1.849999999999999645e+00,-2.099999999999995204e-01
1.900000000000000355e+00,5.290000000000000036e+00
1.900000000000000355e+00,2.240000000000001101e+00
1.900000000000000355e+00,2.190000000000000391e+00
1.900000000000000355e+00,1.090000000000000746e+00
1.900000000000000355e+00,9.400000000000003908e-01
1.900000000000000355e+00,8.900000000000005684e-01
1.900000000000000355e+00,-5.999999999999960920e-02
1.900000000000000355e+00,-2.099999999999995204e-01
1.950000000000001066e+00,5.290000000000000036e+00
1.950000000000001066e+00,2.190000000000000391e+00
1.950000000000001066e+00,1.090000000000000746e+00
1.950000000000001066e+00,9.400000000000003908e-01
1.950000000000001066e+00,8.900000000000005684e-01
1.950000000000001066e+00,-5.999999999999960920e-02
1.950000000000001066e+00,-2.099999999999995204e-01
2.000000000000000000e+00,5.290000000000000036e+00
2.000000000000000000e+00,2.140000000000000568e+00
2.000000000000000000e+00,2.090000000000000746e+00
2.000000000000000000e+00,1.090000000000000746e+00
2.000000000000000000e+00,9.400000000000003908e-01
2.000000000000000000e+00,8.900000000000005684e-01
2.000000000000000000e+00,-5.999999999999960920e-02
2.000000000000000000e+00,-2.099999999999995204e-01
2.050000000000000711e+00,5.290000000000000036e+00
2.050000000000000711e+00,1.090000000000000746e+00
2.050000000000000711e+00,9.400000000000003908e-01
2.050000000000000711e+00,8.900000000000005684e-01
2.050000000000000711e+00,-5.999999999999960920e-02
2.050000000000000711e+00,-2.099999999999995204e-01
2.100000000000001421e+00,5.290000000000000036e+00
2.100000000000001421e+00,3.690000000000000391e+00
2.100000000000001421e+00,3.640000000000000568e+00
2.100000000000001421e+00,3.490000000000001101e+00
2.100000000000001421e+00,3.440000000000000391e+00
2.100000000000001421e+00,3.390000000000000568e+00
2.100000000000001421e+00,3.240000000000001101e+00
2.100000000000001421e+00,3.190000000000000391e+00
2.100000000000001421e+00,3.090000000000000746e+00
2.100000000000001421e+00,2.990000000000001101e+00
2.100000000000001421e+00,2.890000000000000568e+00
2.100000000000001421e+00,2.840000000000000746e+00
2.100000000000001421e+00,2.790000000000000924e+00
2.100000000000001421e+00,2.640000000000000568e+00
2.100000000000001421e+00,2.540000000000000924e+00
2.100000000000001421e+00,2.440000000000000391e+00
2.100000000000001421e+00,2.390000000000000568e+00
2.100000000000001421e+00,2.290000000000000924e+00
2.100000000000001421e+00,2.240000000000001101e+00
2.100000000000001421e+00,2.190000000000000391e+00
2.100000000000001421e+00,2.140000000000000568e+00
2.100000000000001421e+00,2.090000000000000746e+00
2.100000000000001421e+00,2.040000000000000924e+00
2.100000000000001421e+00,1.940000000000000391e+00
2.100000000000001421e+00,1.090000000000000746e+00
2.100000000000001421e+00,9.400000000000003908e-01
2.100000000000001421e+00,8.900000000000005684e-01
2.100000000000001421e+00,-5.999999999999960920e-02
2.100000000000001421e+00,-2.099999999999995204e-01
2.150000000000000355e+00,5.290000000000000036e+00
2.150000000000000355e+00,5.240000000000001101e+00
2.150000000000000355e+00,5.190000000000000391e+00
2.150000000000000355e+00,4.290000000000000036e+00
2.150000000000000355e+00,4.240000000000001101e+00
2.150000000000000355e+00,4.190000000000000391e+00
2.150000000000000355e+00,4.140000000000001457e+00
2.150000000000000355e+00,4.090000000000000746e+00
2.150000000000000355e+00,4.040000000000000036e+00
2.150000000000000355e+00,3.990000000000001101e+00
2.150000000000000355e+00,3.940000000000000391e+00
2.150000000000000355e+00,3.890000000000000568e+00
2.150000000000000355e+00,3.840000000000000746e+00
2.150000000000000355e+00,3.790000000000000924e+00
2.150000000000000355e+00,3.740000000000001101e+00
2.150000000000000355e+00,3.690000000000000391e+00
2.150000000000000355e+00,3.640000000000000568e+00
2.150000000000000355e+00,3.590000000000000746e+00
2.150000000000000355e+00,3.540000000000000924e+00
2.150000000000000355e+00,3.490000000000001101e+00
2.150000000000000355e+00,3.440000000000000391e+00
2.150000000000000355e+00,3.390000000000000568e+00
2.150000000000000355e+00,3.340000000000000746e+00
2.150000000000000355e+00,3.290000000000000924e+00
2.150000000000000355e+00,3.240000000000001101e+00
2.150000000000000355e+00,3.190000000000000391e+00
2.150000000000000355e+00,3.140000000000000568e+00
2.150000000000000355e+00,3.090000000000000746e+00
2.150000000000000355e+00,3.040000000000000924e+00
2.150000000000000355e+00,2.990000000000001101e+00
2.150000000000000355e+00,2.940000000000000391e+00
2.150000000000000355e+00,2.890000000000000568e+00
2.150000000000000355e+00,2.840000000000000746e+00
2.150000000000000355e+00,2.790000000000000924e+00
2.150000000000000355e+00,2.740000000000001101e+00
2.150000000000000355e+00,2.690000000000000391e+00
2.150000000000000355e+00,2.640000000000000568e+00
2.150000000000000355e+00,2.590000000000000746e+00
2.150000000000000355e+00,2.540000000000000924e+00
2.150000000000000355e+00,2.490000000000001101e+00
2.150000000000000355e+00,2.440000000000000391e+00
2.150000000000000355e+00,2.390000000000000568e+00
2.150000000000000355e+00,2.340000000000000746e+00
2.150000000000000355e+00,2.290000000000000924e+00
2.150000000000000355e+00,2.240000000000001101e+00
2.150000000000000355e+00,2.190000000000000391e+00
2.150000000000000355e+00,2.140000000000000568e+00
2.150000000000000355e+00,2.090000000000000746e+00
2.150000000000000355e+00,1.990000000000001101e+00
2.150000000000000355e+00,1.940000000000000391e+00
2.150000000000000355e+00,1.890000000000000568e+00
2.150000000000000355e+00,1.840000000000000746e+00
2.150000000000000355e+00,1.790000000000000924e+00
2.150000000000000355e+00,1.740000000000001101e+00
2.150000000000000355e+00,1.690000000000000391e+00
2.150000000000000355e+00,1.640000000000000568e+00
2.150000000000000355e+00,1.540000000000000924e+00
2.150000000000000355e+00,9.400000000000003908e-01
2.150000000000000355e+00,8.900000000000005684e-01
2.150000000000000355e+00,-5.999999999999960920e-02
2.150000000000000355e+00,-2.099999999999995204e-01
2.200000000000001066e+00,5.190000000000000391e+00
2.200000000000001066e+00,4.290000000000000036e+00
2.200000000000001066e+00,9.400000000000003908e-01
2.200000000000001066e+00,8.900000000000005684e-01
2.200000000000001066e+00,-9.999999999999786837e-03
2.200000000000001066e+00,-5.999999999999960920e-02
2.200000000000001066e+00,-2.099999999999995204e-01
2.250000000000000000e+00,5.190000000000000391e+00
2.250000000000000000e+00,4.290000000000000036e+00
2.250000000000000000e+00,4.240000000000001101e+00
2.250000000000000000e+00,9.400000000000003908e-01
2.250000000000000000e+00,8.900000000000005684e-01
2.250000000000000000e+00,-9.999999999999786837e-03
2.250000000000000000e+00,-5.999999999999960920e-02
2.250000000000000000e+00,-2.099999999999995204e-01
2.300000000000000711e+00,5.290000000000000036e+00
2.300000000000000711e+00,5.240000000000001101e+00
2.300000000000000711e+00,5.190000000000000391e+00
2.300000000000000711e+00,4.290000000000000036e+00
2.300000000000000711e+00,4.240000000000001101e+00
2.300000000000000711e+00,4.190000000000000391e+00
2.300000000000000711e+00,4.140000000000001457e+00
2.300000000000000711e+00,4.090000000000000746e+00
2.300000000000000711e+00,4.040000000000000036e+00
2.300000000000000711e+00,3.990000000000001101e+00
2.300000000000000711e+00,3.940000000000000391e+00
2.300000000000000711e+00,3.890000000000000568e+00
2.300000000000000711e+00,3.840000000000000746e+00
2.300000000000000711e+00,3.790000000000000924e+00
2.300000000000000711e+00,3.740000000000001101e+00
2.300000000000000711e+00,3.690000000000000391e+00
2.300000000000000711e+00,3.640000000000000568e+00
2.300000000000000711e+00,3.590000000000000746e+00
2.300000000000000711e+00,3.540000000000000924e+00
2.300000000000000711e+00,3.490000000000001101e+00
2.300000000000000711e+00,3.440000000000000391e+00
2.300000000000000711e+00,3.390000000000000568e+00
2.300000000000000711e+00,3.340000000000000746e+00
2.300000000000000711e+00,3.290000000000000924e+00
2.300000000000000711e+00,3.240000000000001101e+00
2.300000000000000711e+00,3.190000000000000391e+00
2.300000000000000711e+00,3.140000000000000568e+00
2.300000000000000711e+00,3.090000000000000746e+00
2.300000000000000711e+00,3.040000000000000924e+00
2.300000000000000711e+00,2.990000000000001101e+00
2.300000000000000711e+00,2.940000000000000391e+00
2.300000000000000711e+00,2.890000000000000568e+00
2.300000000000000711e+00,2.840000000000000746e+00
2.300000000000000711e+00,2.790000000000000924e+00
2.300000000000000711e+00,2.740000000000001101e+00
2.300000000000000711e+00,2.690000000000000391e+00
2.300000000000000711e+00,2.640000000000000568e+00
2.300000000000000711e+00,2.590000000000000746e+00
2.300000000000000711e+00,2.540000000000000924e+00
2.300000000000000711e+00,2.490000000000001101e+00
2.300000000000000711e+00,2.440000000000000391e+00
2.300000000000000711e+00,2.390000000000000568e+00
2.300000000000000711e+00,2.340000000000000746e+00
2.300000000000000711e+00,2.290000000000000924e+00
2.300000000000000711e+00,2.240000000000001101e+00
2.300000000000000711e+00,2.190000000000000391e+00
2.300000000000000711e+00,2.140000000000000568e+00
2.300000000000000711e+00,2.090000000000000746e+00
2.300000000000000711e+00,2.040000000000000924e+00
2.300000000000000711e+00,1.990000000000001101e+00
2.300000000000000711e+00,1.940000000000000391e+00
2.300000000000000711e+00,1.890000000000000568e+00
2.300000000000000711e+00,1.840000000000000746e+00
2.300000000000000711e+00,1.790000000000000924e+00
2.300000000000000711e+00,1.690000000000000391e+00
2.300000000000000711e+00,1.640000000000000568e+00
2.300000000000000711e+00,1.590000000000000746e+00
2.300000000000000711e+00,1.540000000000000924e+00
2.300000000000000711e+00,1.490000000000001101e+00
2.300000000000000711e+00,1.390000000000000568e+00
2.300000000000000711e+00,1.340000000000000746e+00
2.300000000000000711e+00,9.400000000000003908e-01
2.300000000000000711e+00,8.900000000000005684e-01
2.300000000000000711e+00,-9.999999999999786837e-03
2.300000000000000711e+00,-2.099999999999995204e-01
2.350000000000001421e+00,5.290000000000000036e+00
2.350000000000001421e+00,2.890000000000000568e+00
2.350000000000001421e+00,2.240000000000001101e+00
2.350000000000001421e+00,2.190000000000000391e+00
2.350000000000001421e+00,2.140000000000000568e+00
2.350000000000001421e+00,2.090000000000000746e+00
2.350000000000001421e+00,2.040000000000000924e+00
2.350000000000001421e+00,1.990000000000001101e+00
2.350000000000001421e+00,1.940000000000000391e+00
2.350000000000001421e+00,1.890000000000000568e+00
2.350000000000001421e+00,1.840000000000000746e+00
2.350000000000001421e+00,1.790000000000000924e+00
2.350000000000001421e+00,1.740000000000001101e+00
2.350000000000001421e+00,1.690000000000000391e+00
2.350000000000001421e+00,1.640000000000000568e+00
2.350000000000001421e+00,1.590000000000000746e+00
2.350000000000001421e+00,1.540000000000000924e+00
2.350000000000001421e+00,1.490000000000001101e+00
2.350000000000001421e+00,1.440000000000000391e+00
2.350000000000001421e+00,1.390000000000000568e+00
2.350000000000001421e+00,1.340000000000000746e+00
2.350000000000001421e+00,1.290000000000000924e+00
2.350000000000001421e+00,1.240000000000001101e+00
2.350000000000001421e+00,1.190000000000000391e+00
2.350000000000001421e+00,1.140000000000000568e+00
2.350000000000001421e+00,1.090000000000000746e+00
2.350000000000001421e+00,1.040000000000000924e+00
2.350000000000001421e+00,9.900000000000011013e-01
2.350000000000001421e+00,9.400000000000003908e-01
2.350000000000001421e+00,8.900000000000005684e-01
2.350000000000001421e+00,4.000000000000092371e-02
2.350000000000001421e+00,-9.999999999999786837e-03
2.350000000000001421e+00,-5.999999999999960920e-02
2.350000000000001421e+00,-2.099999999999995204e-01
2.400000000000000355e+00,5.290000000000000036e+00
2.400000000000000355e+00,-9.999999999999786837e-03
2.400000000000000355e+00,-5.999999999999960920e-02
2.400000000000000355e+00,-2.099999999999995204e-01
2.450000000000001066e+00,5.290000000000000036e+00
2.450000000000001066e+00,-5.999999999999960920e-02
2.450000000000001066e+00,-2.099999999999995204e-01
2.500000000000000000e+00,5.290000000000000036e+00
2.500000000000000000e+00,-9.999999999999786837e-03
2.500000000000000000e+00,-5.999999999999960920e-02
2.500000000000000000e+00,-2.099999999999995204e-01
2.550000000000000711e+00,5.290000000000000036e+00
2.550000000000000711e+00,-9.999999999999786837e-03
2.550000000000000711e+00,-5.999999999999960920e-02
2.550000000000000711e+00,-2.099999999999995204e-01
2.600000000000001421e+00,5.290000000000000036e+00
2.600000000000001421e+00,-9.999999999999786837e-03
2.600000000000001421e+00,-5.999999999999960920e-02
2.600000000000001421e+00,-2.099999999999995204e-01
2.650000000000000355e+00,5.290000000000000036e+00
2.650000000000000355e+00,-9.999999999999786837e-03
2.650000000000000355e+00,-5.999999999999960920e-02
2.650000000000000355e+00,-2.099999999999995204e-01
2.700000000000001066e+00,5.290000000000000036e+00
2.700000000000001066e+00,-9.999999999999786837e-03
2.700000000000001066e+00,-5.999999999999960920e-02
2.700000000000001066e+00,-2.099999999999995204e-01
2.750000000000000000e+00,5.290000000000000036e+00
2.750000000000000000e+00,-9.999999999999786837e-03
2.750000000000000000e+00,-5.999999999999960920e-02
2.750000000000000000e+00,-2.099999999999995204e-01
2.800000000000000711e+00,5.290000000000000036e+00
2.800000000000000711e+00,-9.999999999999786837e-03
2.800000000000000711e+00,-5.999999999999960920e-02
2.800000000000000711e+00,-2.099999999999995204e-01
2.850000000000001421e+00,5.290000000000000036e+00
2.850000000000001421e+00,-9.999999999999786837e-03
2.850000000000001421e+00,-5.999999999999960920e-02
2.850000000000001421e+00,-2.099999999999995204e-01
2.900000000000000355e+00,5.290000000000000036e+00
2.900000000000000355e+00,-9.999999999999786837e-03
2.900000000000000355e+00,-5.999999999999960920e-02
2.900000000000000355e+00,-2.099999999999995204e-01
2.950000000000001066e+00,5.290000000000000036e+00
2.950000000000001066e+00,-9.999999999999786837e-03
2.950000000000001066e+00,-5.999999999999960920e-02
2.950000000000001066e+00,-2.099999999999995204e-01
3.000000000000000000e+00,5.290000000000000036e+00
3.000000000000000000e+00,-9.999999999999786837e-03
3.000000000000000000e+00,-5.999999999999960920e-02
3.000000000000000000e+00,-2.099999999999995204e-01
3.050000000000000711e+00,5.290000000000000036e+00
3.050000000000000711e+00,-9.999999999999786837e-03
3.050000000000000711e+00,-5.999999999999960920e-02
3.050000000000000711e+00,-2.099999999999995204e-01
3.100000000000001421e+00,5.290000000000000036e+00
3.100000000000001421e+00,-9.999999999999786837e-03
3.100000000000001421e+00,-5.999999999999960920e-02
3.100000000000001421e+00,-2.099999999999995204e-01
3.150000000000000355e+00,5.290000000000000036e+00
3.150000000000000355e+00,-9.999999999999786837e-03
3.150000000000000355e+00,-2.099999999999995204e-01
3.200000000000001066e+00,5.290000000000000036e+00
3.200000000000001066e+00,-9.999999999999786837e-03
3.200000000000001066e+00,-2.099999999999995204e-01
3.250000000000000000e+00,5.290000000000000036e+00
3.250000000000000000e+00,-9.999999999999786837e-03
3.250000000000000000e+00,-5.999999999999960920e-02
3.250000000000000000e+00,-2.099999999999995204e-01
3.300000000000000711e+00,5.290000000000000036e+00
3.300000000000000711e+00,-9.999999999999786837e-03
3.300000000000000711e+00,-5.999999999999960920e-02
3.300000000000000711e+00,-2.099999999999995204e-01
3.350000000000001421e+00,5.290000000000000036e+00
3.350000000000001421e+00,-9.999999999999786837e-03
3.350000000000001421e+00,-2.099999999999995204e-01
3.400000000000000355e+00,5.290000000000000036e+00
3.400000000000000355e+00,-9.999999999999786837e-03
3.400000000000000355e+00,-2.099999999999995204e-01
3.450000000000001066e+00,5.290000000000000036e+00
3.450000000000001066e+00,-9.999999999999786837e-03
3.450000000000001066e+00,-2.099999999999995204e-01
3.500000000000000000e+00,5.290000000000000036e+00
3.500000000000000000e+00,-9.999999999999786837e-03
3.550000000000000711e+00,5.290000000000000036e+00
3.550000000000000711e+00,-9.999999999999786837e-03
3.600000000000001421e+00,5.290000000000000036e+00
3.600000000000001421e+00,-9.999999999999786837e-03
3.600000000000001421e+00,-2.099999999999995204e-01
3.650000000000000355e+00,5.290000000000000036e+00
3.650000000000000355e+00,-9.999999999999786837e-03
3.700000000000001066e+00,5.290000000000000036e+00
3.700000000000001066e+00,-9.999999999999786837e-03
3.700000000000001066e+00,-2.099999999999995204e-01
3.750000000000000000e+00,5.290000000000000036e+00
3.750000000000000000e+00,-9.999999999999786837e-03
3.750000000000000000e+00,-2.099999999999995204e-01
3.800000000000000711e+00,5.290000000000000036e+00
3.800000000000000711e+00,3.640000000000000568e+00
3.800000000000000711e+00,3.590000000000000746e+00
3.800000000000000711e+00,3.540000000000000924e+00
3.800000000000000711e+00,3.490000000000001101e+00
3.800000000000000711e+00,-9.999999999999786837e-03
3.850000000000001421e+00,5.290000000000000036e+00
3.850000000000001421e+00,3.640000000000000568e+00
3.850000000000001421e+00,3.590000000000000746e+00
3.850000000000001421e+00,3.490000000000001101e+00
3.850000000000001421e+00,2.290000000000000924e+00
3.850000000000001421e+00,2.240000000000001101e+00
3.850000000000001421e+00,2.190000000000000391e+00
3.850000000000001421e+00,-9.999999999999786837e-03
3.850000000000001421e+00,-2.099999999999995204e-01
3.900000000000000355e+00,5.290000000000000036e+00
3.900000000000000355e+00,3.640000000000000568e+00
3.900000000000000355e+00,3.590000000000000746e+00
3.900000000000000355e+00,3.490000000000001101e+00
3.900000000000000355e+00,2.290000000000000924e+00
3.900000000000000355e+00,2.190000000000000391e+00
3.900000000000000355e+00,-9.999999999999786837e-03
3.900000000000000355e+00,-2.099999999999995204e-01
3.950000000000001066e+00,5.290000000000000036e+00
3.950000000000001066e+00,3.640000000000000568e+00
3.950000000000001066e+00,3.590000000000000746e+00
3.950000000000001066e+00,3.540000000000000924e+00
3.950000000000001066e+00,3.490000000000001101e+00
3.950000000000001066e+00,2.290000000000000924e+00
3.950000000000001066e+00,2.240000000000001101e+00
3.950000000000001066e+00,2.190000000000000391e+00
3.950000000000001066e+00,-9.999999999999786837e-03
4.000000000000000000e+00,5.290000000000000036e+00
4.000000000000000000e+00,3.540000000000000924e+00
4.000000000000000000e+00,2.290000000000000924e+00
4.000000000000000000e+00,2.240000000000001101e+00
4.000000000000000000e+00,2.190000000000000391e+00
4.000000000000000000e+00,-9.999999999999786837e-03
4.000000000000000000e+00,-2.099999999999995204e-01
4.050000000000000711e+00,5.290000000000000036e+00
4.050000000000000711e+00,-9.999999999999786837e-03
4.050000000000000711e+00,-2.099999999999995204e-01
4.100000000000001421e+00,5.290000000000000036e+00
4.100000000000001421e+00,-9.999999999999786837e-03
4.100000000000001421e+00,-2.099999999999995204e-01
4.150000000000000355e+00,5.290000000000000036e+00
4.150000000000000355e+00,5.240000000000001101e+00
4.150000000000000355e+00,5.190000000000000391e+00
4.150000000000000355e+00,5.140000000000001457e+00
4.150000000000000355e+00,5.090000000000000746e+00
4.150000000000000355e+00,5.040000000000000036e+00
4.150000000000000355e+00,4.990000000000001101e+00
4.150000000000000355e+00,4.940000000000000391e+00
4.150000000000000355e+00,4.890000000000001457e+00
4.150000000000000355e+00,-9.999999999999786837e-03
4.150000000000000355e+00,-2.099999999999995204e-01
4.200000000000001066e+00,5.290000000000000036e+00
4.200000000000001066e+00,5.240000000000001101e+00
4.200000000000001066e+00,5.190000000000000391e+00
4.200000000000001066e+00,5.140000000000001457e+00
4.200000000000001066e+00,5.090000000000000746e+00
4.200000000000001066e+00,5.040000000000000036e+00
4.200000000000001066e+00,4.990000000000001101e+00
4.200000000000001066e+00,4.940000000000000391e+00
4.200000000000001066e+00,4.890000000000001457e+00
4.200000000000001066e+00,-9.999999999999786837e-03
4.250000000000000000e+00,5.290000000000000036e+00
4.250000000000000000e+00,5.240000000000001101e+00
4.250000000000000000e+00,-9.999999999999786837e-03
4.300000000000000711e+00,5.290000000000000036e+00
4.300000000000000711e+00,5.240000000000001101e+00
4.300000000000000711e+00,-9.999999999999786837e-03
4.350000000000001421e+00,5.290000000000000036e+00
4.350000000000001421e+00,5.240000000000001101e+00
4.350000000000001421e+00,-9.999999999999786837e-03
4.350000000000001421e+00,-2.099999999999995204e-01
4.400000000000000355e+00,5.290000000000000036e+00
4.400000000000000355e+00,5.240000000000001101e+00
4.400000000000000355e+00,-9.999999999999786837e-03
4.450000000000001066e+00,5.290000000000000036e+00
4.450000000000001066e+00,5.240000000000001101e+00
4.450000000000001066e+00,-9.999999999999786837e-03
4.500000000000000000e+00,5.290000000000000036e+00
4.500000000000000000e+00,5.240000000000001101e+00
4.500000000000000000e+00,-9.999999999999786837e-03
4.550000000000000711e+00,5.290000000000000036e+00
4.550000000000000711e+00,-9.999999999999786837e-03
4.600000000000001421e+00,5.290000000000000036e+00
4.600000000000001421e+00,5.240000000000001101e+00
4.600000000000001421e+00,-9.999999999999786837e-03
4.650000000000000355e+00,5.290000000000000036e+00
4.650000000000000355e+00,-9.999999999999786837e-03
4.700000000000001066e+00,5.290000000000000036e+00
4.700000000000001066e+00,-9.999999999999786837e-03
4.750000000000000000e+00,5.290000000000000036e+00
4.750000000000000000e+00,5.240000000000001101e+00
4.750000000000000000e+00,-9.999999999999786837e-03
4.800000000000000711e+00,5.290000000000000036e+00
4.800000000000000711e+00,5.240000000000001101e+00
4.800000000000000711e+00,4.000000000000092371e-02
4.800000000000000711e+00,-9.999999999999786837e-03
4.800000000000000711e+00,-2.599999999999993427e-01
4.800000000000000711e+00,-4.099999999999992539e-01
4.800000000000000711e+00,-4.599999999999995204e-01
4.800000000000000711e+00,-5.099999999999993427e-01
4.800000000000000711e+00,-5.599999999999996092e-01
4.800000000000000711e+00,-7.099999999999995204e-01
4.800000000000000711e+00,-7.599999999999993427e-01
4.800000000000000711e+00,-8.099999999999996092e-01
4.800000000000000711e+00,-8.599999999999994316e-01
4.850000000000001421e+00,5.290000000000000036e+00
4.850000000000001421e+00,5.240000000000001101e+00
4.850000000000001421e+00,4.000000000000092371e-02
4.850000000000001421e+00,-9.999999999999786837e-03
4.900000000000000355e+00,5.290000000000000036e+00
4.900000000000000355e+00,5.240000000000001101e+00
4.900000000000000355e+00,-9.999999999999786837e-03
4.950000000000001066e+00,5.290000000000000036e+00
4.950000000000001066e+00,5.240000000000001101e+00
4.950000000000001066e+00,4.000000000000092371e-02
4.950000000000001066e+00,-9.999999999999786837e-03
5.000000000000000000e+00,5.290000000000000036e+00
5.000000000000000000e+00,4.000000000000092371e-02
5.000000000000000000e+00,-9.999999999999786837e-03
5.000000000000000000e+00,-1.459999999999999520e+00
5.000000000000000000e+00,-1.809999999999999609e+00
5.000000000000000000e+00,-1.859999999999999432e+00
5.000000000000000000e+00,-1.909999999999999698e+00
5.000000000000000000e+00,-1.959999999999999520e+00
5.000000000000000000e+00,-2.009999999999999343e+00
5.050000000000000711e+00,5.290000000000000036e+00
5.050000000000000711e+00,5.240000000000001101e+00
5.050000000000000711e+00,5.190000000000000391e+00
5.050000000000000711e+00,5.140000000000001457e+00
5.050000000000000711e+00,5.090000000000000746e+00
5.050000000000000711e+00,5.040000000000000036e+00
5.050000000000000711e+00,4.990000000000001101e+00
5.050000000000000711e+00,4.940000000000000391e+00
5.050000000000000711e+00,4.890000000000001457e+00
5.050000000000000711e+00,4.000000000000092371e-02
5.050000000000000711e+00,-9.999999999999786837e-03
5.100000000000001421e+00,5.290000000000000036e+00
5.100000000000001421e+00,5.240000000000001101e+00
5.100000000000001421e+00,5.190000000000000391e+00
5.100000000000001421e+00,5.140000000000001457e+00
5.100000000000001421e+00,5.090000000000000746e+00
5.100000000000001421e+00,5.040000000000000036e+00
5.100000000000001421e+00,4.990000000000001101e+00
5.100000000000001421e+00,4.940000000000000391e+00
5.100000000000001421e+00,4.890000000000001457e+00
5.100000000000001421e+00,4.000000000000092371e-02
5.100000000000001421e+00,-9.999999999999786837e-03
5.150000000000000355e+00,5.290000000000000036e+00
5.150000000000000355e+00,4.000000000000092371e-02
5.150000000000000355e+00,-9.999999999999786837e-03
5.200000000000001066e+00,5.290000000000000036e+00
