imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.0690848363343293, -0.01880224115883517, -0.0655569970506362, -0.009995648424508301, 0.09101516025824662, -0.10982399411424017, -1.499805948160987, -0.7770377557279073, 54417000000, 
-0.05147996375649905, -0.05331994305814659, -0.05961288599249227, -0.010198917762479416, 0.09282200114247552, -0.10987608149952256, -1.4933909477623644, -0.7851055321736645, 54517000000, 
-0.03293140081873227, -0.003072049123170195, -0.048945370342822765, -0.009936736707288644, 0.09240599271089496, -0.10753346634538208, -1.4872507877984738, -0.7930105370378012, 54622000000, 
-0.06463850155177701, 0.028269269471161342, -0.05485328228139313, -0.009466198764736018, 0.09055415350260694, -0.10453632879979931, -1.4813253546900296, -0.8008033612585479, 54718000000, 
-0.06480274736782096, 0.022877861869206338, -0.05845534901981557, -0.009175713733348545, 0.08947255565605575, -0.10255338819896007, -1.4754860217724985, -0.8086494357141267, 54816000000, 
-0.08570922128866003, -0.057611935112891144, -0.06856607307971677, -0.009484933793588, 0.09144199888765517, -0.10372622983932259, -1.4694083134845026, -0.8169853971367039, 54916000000, 
-0.06523208848327561, -0.01220350942848171, -0.0669073867250686, -0.009318243248575121, 0.09092531865208038, -0.10248238209899216, -1.4635699762668009, -0.8251773380730473, 55011000000, 
-0.06417219552544876, -0.06987136507594387, -0.06533254588664691, -0.009617445222805538, 0.09294424143520474, -0.10347542864729554, -1.4575403802312663, -0.8338216955922134, 55111000000, 
-0.07189397699663061, 0.017111526793046332, -0.06763114146814096, -0.00912474607836362, 0.09060134332681079, -0.10071314335207458, -1.4519028240507164, -0.8420876854425249, 55211000000, 
-0.03661829311177004, -0.03326137491461724, -0.05513835525543972, -0.009254406114617472, 0.09193189989767475, -0.1006658855622274, -1.4462974339113297, -0.8504920835723221, 55314000000, 
-0.06613881196577256, -0.017275025000196922, -0.05908835061507593, -0.00917075729914557, 0.09193181753802802, -0.09975607515158767, -1.4408304098309788, -0.8588638229684235, 55409000000, 
-0.05456520310307596, -0.0445458437081282, -0.05692801267646898, -0.009290278983299594, 0.09309453513831936, -0.09979403162061175, -1.4353440107168205, -0.8674514801692912, 55509000000, 
-0.04929741120613343, 0.013507325635983388, -0.053718984584395356, -0.008937402182539482, 0.09171593395423568, -0.09744655914422741, -1.430074236641429, -0.8758855651010303, 55609000000, 
-0.05402280294134838, -0.023863032573435795, -0.05348846533857426, -0.008961203550637143, 0.09235276898708972, -0.09703232127116683, -1.4248137018288116, -0.8844870397156088, 55709000000, 
-0.06585004194608407, -0.007082899422224115, -0.05800105905062511, -0.008793223547260948, 0.09183879448118089, -0.09574628670744156, -1.4196598895191934, -0.8930973219914798, 55804000000, 
-0.05529215999851223, -0.023519831186039706, -0.05659370498381435, -0.008774061679824034, 0.09222272759952421, -0.0951399064873169, -1.4145658619560946, -0.9017965885694571, 55909000000, 
-0.05139872743062606, -0.001517758021894803, -0.05427620856181201, -0.00859684571724068, 0.09175829739015054, -0.09369011807932127, -1.4095785324474397, -0.9105025336483115, 56009000000, 
-0.05822715809306673, -0.008873637885534092, -0.05549736649328502, -0.00851185973527062, 0.09171101024509484, -0.09281175414514505, -1.404695837380714, -0.9192120960088693, 56109000000, 
-0.07068957617352571, -0.07077203319945827, -0.060953940866020934, -0.008818585419249955, 0.09355697490493878, -0.09425898419877651, -1.3996662430089588, -0.9283795786425504, 56204000000, 
-0.057281235398307685, 0.012115834761482204, -0.05928063486120542, -0.008442960094467317, 0.0918029797020839, -0.09196825769562318, -1.394966384176586, -0.9371451883024684, 56305000000, 
