node_index,neighbors...
388,143,194,386,421,173,746,400,126,697
389,369,717,580,749,451,105,39,321,503
390,160,359,778,197,332,25,621,104,459
391,14,367,714,109,99,402
392,346,247,414,538,602,601,446,352,10
393,343,682,289,68,794,223,544,508,387
394,20,52,767,252,648,759,249,522
395,674,374,65
396,551,502,320,354,636,784,58,13,748
397,558,673,181,165,45,586,142,19,275
398,358,190,140,721,248,68,343,245,257
399,470,727,203,411,375,54,457,377,118
400,194,143,590,386,746,388,505,173,276
401,569,529,274,739,256,118,785,105,371
402,453,732,236,109,714,178,391,741,726
403,48,747,704,461,113,465,540,577,110
404,371,196,772,6,493,739,161,529,401
405,286,479,742,322,120,15,756,597
406,208,221,499,179,441,28,771,219,442
407,720,613,97,187,242,145,370,127,0
408,426,0,217,720,613,603,324,683,242
409,460,691,65,374,132,674,78,458,507
410,281,243,7,56,295,213,100,654,164
411,203,399,6,470,161,727,375,377,54
412,122,719,57,360,101,745,511,148,571
413,81,592,763,192,506,602,379,250,75
414,446,538,392,346,247,602,601,10,485
415,184,713,515,784,502,374,674
416,709,641,622,154,189,368,67,156,268
417,41,146,260,18,448,425,629,670,528
418,671,797,220,705,284,735,363,790,754
419,610,489,293,333,304,95,121
420,643,793,313,467,562,428,349,710,356
421,126,697,746,729,388,143,276,194,386
422,171,444,366,584,579,312,730,462,349
423,382,759,308,193,209
424,94,744,348,522,80,762,648
425,520,670,464,528,41,417,448,792
426,217,408,660,242,720,3,324,0,152
427,163,22,291,537,542,689,290,49,495
428,268,712,787,356,189,562,622,793,154
429,710,487,477,128,698,768,793,436
430,663,586,4,673,230,397,188,558,19
431,273,495,689,49,290,291,163,542,427
432,498,298,91,218,701,659,632,557,3
433,568,294,225,615,637,466,330,596,182
434,600,651,521,640,668,265,80,766,628
435,770,9,750,536,449,447,156,89,368
436,768,624,128,487,536,156,449,787,447
437,23,263,149,789,215,56,664,180,100
438,238,608,736,667,341,227,533,497,347
439,62,702,718,454,282,299,541,69,492
440,245,205,85,776,190,248,547,358,778
441,28,583,318,406,208,179,201,771,645
442,219,361,482,499,188,221,4,179
443,230,482,275,19,361,179,518,45,442
444,422,366,171,584,579,312,730,462
445,55,32,325,513,22,606,612,537,475
446,414,538,392,346,247,485,601,602,10
447,288,536,768,128,750,436,9,555,770
448,629,137,146,417,18,12,425,792,212
449,156,368,641,624,709,416,436,536,189
450,314,239,76,92,26,753,1,488,496
451,717,580,105,389,369,749,260,503
452,599,639,159,696,496,490,488,672,124
453,236,402,732,109,714,391,178,741
454,718,44,747,439,62,704,403,702
455,37,191,63,504,678,543,510,621,158
456,556,185,737,723
457,54,375,377,799,470,727,399,118,203
458,507,728,111,132,460,409,167,78,564
459,25,158,332,621,504,390,530,160,121
460,691,409,65,507,374,688,728,458,270
461,113,465,110,540,747,403,48,638,88
462,312,730,584,723,366,556,171,422,444
